player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
53,25-26-europa-league-aston-villa-vs-go-ahead-eagles,23,0,0,1,0.09,0.01,0,0,0,2,5,3,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,66,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,25-26-europa-league-aston-villa-vs-go-ahead-eagles,90,0,0,0,0.0,0.0,0,0,0,0,32,25,0.0,0.0,0,0,0.0,7,0.0,0,0,8,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1,2,1.0,-1.0,0,25,7,,0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,25-26-europa-league-fc-porto-vs-nottingham-forest,90,1,0,2,0.96,0.06,1,0,0,7,52,29,0.0,1.0,3,0,0.0,2,0.0,0,0,5,0,1,1,0,4,4,3,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.8,3,0,93,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,25-26-europa-league-fc-porto-vs-nottingham-forest,85,0,0,0,0.0,0.15,0,2,0,1,74,53,0.0,0.0,4,1,0.0,1,0.0,0,3,7,0,3,0,1,6,5,6,0.0,0,0.0,2,4,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,85,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,25-26-europa-league-fc-porto-vs-nottingham-forest,90,0,0,0,0.0,0.0,0,0,0,0,31,17,0.0,0.0,4,0,0.0,6,0.0,0,0,4,0,2,0,0,1,0,0,0.0,1,0.0,0,0,1,0,0.34,0.34,0,17,6,,0,0,0,0,0.0,0.0,0.0,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,25-26-europa-league-fc-porto-vs-nottingham-forest,90,0,0,1,0.02,0.01,0,0,0,2,83,45,0.0,0.0,7,0,0.0,3,0.0,0,2,3,2,4,1,2,8,7,7,0.0,1,0.0,2,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,5,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,25-26-europa-league-fc-porto-vs-nottingham-forest,89,0,0,1,0.02,0.06,0,1,0,5,108,78,0.0,1.0,12,0,0.0,8,0.0,0,1,5,0,1,0,1,7,7,7,0.0,0,0.0,3,3,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,25-26-europa-league-fc-porto-vs-nottingham-forest,90,0,0,0,0.0,0.17,0,1,0,1,59,37,0.0,1.0,9,0,0.0,5,0.0,0,1,2,1,10,4,0,2,2,1,0.0,1,0.0,0,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,25-26-europa-league-fc-porto-vs-nottingham-forest,90,1,0,1,0.79,0.0,1,0,0,1,23,10,0.0,0.0,1,0,0.0,1,0.0,0,1,1,0,2,1,0,1,5,1,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.76,0,0,93,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,25-26-europa-league-fc-porto-vs-nottingham-forest,46,0,0,0,0.0,0.04,0,0,0,2,37,20,0.0,0.0,2,0,0.0,0,0.0,0,0,7,0,0,0,0,3,0,2,0.0,1,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,46,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,25-26-europa-league-fc-porto-vs-nottingham-forest,90,0,0,3,0.3,0.05,1,2,0,3,46,28,0.0,0.0,1,0,0.0,1,0.0,0,1,3,0,2,0,1,4,5,4,0.0,0,0.0,2,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.05,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,25-26-europa-league-fc-porto-vs-nottingham-forest,90,0,0,0,0.0,0.0,0,0,0,0,55,42,0.0,0.0,3,0,0.0,4,0.0,0,1,1,1,4,0,1,2,3,2,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,25-26-europa-league-fc-porto-vs-nottingham-forest,90,0,0,0,0.0,0.01,0,2,0,2,44,12,0.0,0.0,0,1,0.0,0,0.0,0,1,5,3,0,0,0,6,7,6,0.0,0,0.0,3,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,25-26-europa-league-fc-porto-vs-nottingham-forest,44,0,0,0,0.0,0.04,0,0,0,0,26,14,0.0,1.0,4,1,0.0,0,0.0,0,0,0,0,0,0,1,1,1,0,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,46,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,25-26-europa-league-fc-porto-vs-nottingham-forest,5,0,0,0,0.0,0.0,0,0,0,0,9,3,0.0,0.0,3,0,0.0,0,0.0,0,0,0,0,0,0,1,0,2,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,85,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,25-26-europa-league-fc-porto-vs-nottingham-forest,1,0,0,0,0.0,0.0,0,0,0,0,2,2,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,93,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
